id_eess;codigo_renaes;categoria;nombre;diresa;red;direccion;longitud;latitud;id_ubigeo
21916;23441;I-1;CENTRO ODONTOLOGICO AMERICANO - SAN MIGUEL EL CAMPILLO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE AYARSA DE MORALES NÚMERO 237 URBANIZACIÓN EL CAMPILLO DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0795752;-12.07983066;1316
22170;23711;I-2;G&G CONSULTORIOS E.I.R.L;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE MARTIN DE MURUA NÚMERO 150 PISO 5 DEPARTAMENTO 503 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09096091;-12.07634991;1316
22446;23996;I-2;DERMACLINIC MEJIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA DE LOS PATRIOTAS NÚMERO 124 URBANIZACIÓN MARANGA 1 ERA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0942079;-12.0787579;1316
22879;24432;I-3;CENTRO DENTAL SAN JOSE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA RAFAEL ESCARDO NÚMERO 771 URBANIZACIÓN MARANGA SEPTIMA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0921675;-12.0729189;1316
23139;24701;SD;GRUPO SERVICIOS MEDICOS INTEGRALES SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LEONCIO PRADO NÚMERO 135 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0847396;-12.0886641;1316
23282;24852;I-3;DOKTUZ;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA La Marina NÚMERO 3297 3299 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.100242;-12.0744069;1316
23592;25174;I-1;INEDENT - INNOVACION & ESTETICA DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA DE LOS PATRIOTAS NÚMERO 313 PISO 1 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09673262;-12.07779743;1316
24175;25784;I-2;REGENERA MEDICINA REGENERATIVA Y ESTETICA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE FRAY MARTÍN DE MURUA NÚMERO 150 PISO 6 INTERIOR 605 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09097579;-12.07653924;1316
24217;25828;SD;DOCTOR LIFE SERVICIOS MEDICOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CARLOS GONZALES CANDAMO NÚMERO 267 PISO 3 INTERIOR 303 URBANIZACIÓN CENTRO COMERCIAL MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0916281;-12.0754359;1316
24420;26045;SD;QUALAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA PISO 2955 INTERIOR 2 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.095809;-12.0765599;1316
24516;26150;I-1;CONSULTORIO ODONTOLOGICO DRA. VALERA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN INCAHUASI NÚMERO 421 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.096223;-12.06629866;1316
24810;26470;I-2;OFTALMO PERU;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Juan Hoyle NÚMERO 151 PISO 1 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09079421;-12.0734225;1316
24846;26511;I-3;DERMACUTIS SA.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LOS PATRIOTAS NÚMERO 353 PISO 1 URBANIZACIÓN MARANGA SEGUNDA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09601015;-12.07653173;1316
24957;26628;SD;TOMOMEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA NÚMERO 2955 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0957921;-12.0766003;1316
24968;26639;I-1;ORTHOTIPS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA RAFAEL ESCARDO N?ERO 491 PISO 2 DEPARTAMENTO 201 URBANIZACI? MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09374797;-12.0777646;1316
25132;26823;I-1;NATALIA MAURA ODONTOLOGÍA INTEGRAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE PASO DE LOS ANDES N?ERO 102 PISO 2 DEPARTAMENTO 202 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09761775;-12.0661203;1316
25394;27091;I-1;CONSULTORIO ODONTOLOGICO SANTA FLORENCIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE SAN JUAN CARLOS 174 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0759725;-12.0821888;1316
25581;27285;I-2;BOSTON SERVICIOS MEDICOS - SEDE SAN MIGUEL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE FRAY MARTÍN DE MURÚA N° 150 - OFICINA 905 - CC MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0908203;-12.0757422;1316
25834;27550;I-2;MEDYAD SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Elmer Faucett N?ERO 235 PISO 1 DEPARTAMENTO 1 URBANIZACI? Maranga DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09877781;-12.07118911;1316
26209;27942;SD;CORE LABORATORIOS S.A.C.;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE MANUEL RAYGADA NÚMERO 170 PISO 1 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0800297;-12.079726;1316
26304;28043;SD;OSI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA RAFAEL ESCARDO AGUIRRE NÚMERO 656 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0920601;-12.0745045;1316
26319;28059;SD;CENTRO DE DIALISIS LA PAZ SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE MARTIN DE MURUA NÚMERO 160 PISO 1 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.09089265;-12.07613485;1316
26638;28388;I-1;ISIDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN MERCEDES GALAGHER DE PARKS NÚMERO 166 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0826261;-12.0791121;1316
27031;28791;I-2;"CONSULTORIOS DE ENFERMEDADES ALERGICAS ""DR LUIS E BETETTA""";LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA 2501 MARANGA SAN MIGUEL LIMA LIMA;-77.0934137;-12.0774344;1316
27312;29083;I-1;QUALITY DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA RAFAEL ESCARDO NÚMERO 201 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0953207;-12.0813905;1316
27473;29249;SD;CENTRO DIAGNOSTICO SAN MIGUEL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PRECURSORES NÚMERO 1192 URBANIZACIÓN CAPITÁN DE NAVÍO LUIS GERMÁN ASTETE DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.103819;-12.068488;1316
27477;29253;I-2;CLINICA UROLOGICA ESPECIALIZADA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PARQUE DE LAS LEYENDAS NÚMERO 323 URBANIZACIÓN MARANGA 7 ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.087764;-12.07569;1316
27644;29430;SD;DAYER LAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE LOS MOCHICAS 116 URBANIZACION MARANGA 2DA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0985551;-12.0813153;1316
27766;29557;I-1;CENTRO ODONTOLOGICO DENTAL MAX;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CONTISUYO NÚMERO 299 PISO 2 INTERIOR 202 URBANIZACIÓN MARANGA 4ta ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0983674;-12.0717975;1316
27767;29558;I-2;CENTRO MÉDICO PULSO LABS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA NÚMERO 1341 PISO 1 URBANIZACIÓN PERSHING DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0763061;-12.0800155;1316
27796;29589;SD;CENTRO DE VACUNACION INTERNACIONAL DOCTOR LIFE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;OTROS CL. CARLOS GONZALES CANDAMO Nª 267 INT. 207, URB. C.C. MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.091804;-12.075436;1316
27952;29751;I-2;MULTILAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA NÚMERO 2291 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0866978;-12.0782808;1316
28662;30493;I-1;DENTAL 505;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN TACNA NÚMERO 180 INTERIOR 201 URBANIZACIÓN Grupo T DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.076671;-12.0912907;1316
28680;30511;I-1;CONSULTORIO ODONTOLOGICO SMILE CITY;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN AYACUCHO 493 URBANIZACION SAN MIGUELITO DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0770419;-12.08447;1316
28712;30549;I-1;DENTAL LA ROSA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PRECURSORES NÚMERO 1192 PISO 6 DEPARTAMENTO 602 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0959616;-12.06983;1316
28984;30837;I-1;CONSULTORIO ODONTOLOGICO  CIDO ESTUDIO DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE MERCEDES GALLAGHER DE PARKS 397 INT 402 URBANIZACION PANDO 2DA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0845931;-12.0789059;1316
29152;31014;I-1;CENTRO ODONTOLÓGICO MINI SONRISAS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ELMER FAUCETT NÚMERO 303 PISO 4 DEPARTAMENTO 403 URBANIZACIÓN MARANGA 6ta Etapa DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0983988;-12.0524219;1316
29619;31515;I-1;CERDENT SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA PARQUE DE LAS LEYENDAS NÚMERO 210 BLCK A PISO 4 DEPARTAMENTO 402 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0880591;-12.0765934;1316
29620;31516;I-1;BIENESTAR MUJER CONSULTORIO OBSTETRICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA NÚMERO 2517 PISO 2 DEPARTAMENTO 202 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0921919;-12.0776979;1316
29631;31529;I-2;MEDLINE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE ANGELICA PALMA NÚMERO 195 PISO 3 URBANIZACIÓN PANDO 2° ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0887038;-12.082148;1316
29794;31701;I-3;POLICLÍNICO CIBER MÉDIC SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA La Marina 2915 Interior 201, Urb. Maranga 2da Etapa SAN MIGUEL LIMA LIMA;-77.053568;-12.0502081;1316
29931;31859;SD;MC LAB;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA Rafael Escardó NÚMERO 303 PISO 1 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0948407;-12.080229;1316
30338;32294;I-2;CONCEBIR;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CARLOS GONZALES CANDAMO NÚMERO 225 INTERIOR 901 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0939333;-12.0743269;1316
30356;32312;I-2;CONSULTORIO MEDICO PAOLO VALERA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN PACAMARCA NÚMERO 301 URBANIZACIÓN MARANGA 5TA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0968146;-12.0663617;1316
30920;32943;I-3;S&M SALUD OCUPACIONAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA VENEZUELA NÚMERO 6011 URBANIZACIÓN CAPITAN DE NAVIO LUIS GERMAN ASTETE DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.101071;-12.0631836;1316
30933;32958;SD;MASLAB LABORATORIO CLÍNICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA La Marina NÚMERO 1579 PISO 2 URBANIZACIÓN Bartolomé Herrera DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.07870982;-12.07910484;1316
30944;32969;I-2;CONSULTORIOS MEDICOS MIAMI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE RENAN ELIAS OLIVERA NÚMERO 112 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0926136;-12.0750485;1316
31617;33734;I-3;CENTRO MEDICO PULSO SALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA ELMER FAUCETT NÚMERO 150 URBANIZACIÓN MARANGA 4TA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0987975;-12.0728103;1316
32094;34282;I-1;MEDICAL DENT ESTHETIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE UCAYALI NÚMERO 143 PISO 2 INTERIOR 202 URBANIZACIÓN PANDO 6TA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0831463;-12.0749297;1316
32699;35067;SD;TOMOMEDIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA LA MARINA NÚMERO 2955 URBANIZACIÓN Maranga DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.095809;-12.0765599;1316
32700;35069;I-3;POLICLINICO MUNICIPAL SAN MIGUEL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA INSURGENTE NÚMERO 690 URBANIZACIÓN CAPITAN DE NAVIO LUIS GERMAN ASTETE DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;-77.1039962;-12.0691187;1316
6174;6177;I-3;CENTRO DE SALUD SAN LUIS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE CALLE RAÚL VILLARÁN 332 CALLE RAÚL VILLARÁN 332 SAN LUIS LIMA LIMA;-76.9972532;-12.0756274;1314
7997;8289;I-3;POLICLÍNICO DE COMPLEJIDAD CRECIENTE SAN LUIS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AVENIDA CIRCUNVALACION N° 2161 SAN LUIS DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9919825;-12.0732277;1314
8490;8786;II-1;CLINICA SAN JUAN DE DIOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. NICOLÁS ARRIOLA 3250 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9896222;-12.0655032;1314
9875;10174;I-1;CONSULTORIO ODONTOLÓGICO SANTA APOLINARIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. CANADA 3925 (2DO PISO) DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.990653;-12.0786049;1314
13665;13995;I-3;CENTRO MÉDICO SANTA RITA II;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV CANADA 3299 1ER Y 2DO PISO URB JAVIER PRADO DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9959047;-12.0814374;1314
14482;14919;I-2;SOLUMEDICAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. CANADA 3221 - URBANIZACION JAVIER PRADO IV ETAPA DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99671573;-12.08184968;1314
15539;15994;SD;HEMODIALISIS  CENTER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN JIRON PALMA DE MALLORCA Nº 151 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99796;-12.0782507;1314
15697;16152;I-2;POLICLINICO SAN RAMON;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV DEL AIRE Nº 1005 - URB TUPAC AMARU DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00157895;-12.07967555;1314
16029;16565;SD;CENTRO DE DIALISIS SAN LUIS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. INDUSTRIAL Y VIVIENDA 159 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9959872;-12.0754713;1314
17606;18179;I-2;CONSULTORIOS MÉDICOS SAN LUIS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AVENIDA SAN LUIS 938 URB. LAS MORAS DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-77.00087584;-12.0757621;1314
17824;18398;I-3;POLICLINICO SANTA RITA SEDE CENTRAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. AGUSTIN  DE LA ROSA TORO 992, URB. JAVIER PRADO IV ETAPA NÚMERO 992 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9937839;-12.0807191;1314
18792;19372;I-1;CASTILLA SERVICIO DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV SAN LUIS 1425 PRIMER PISO DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.997483;-12.0810269;1314
18907;19488;I-2;CANADA VISION;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AVENIDA CANADA 3339/ URBANIZACION JAVIER PRADO CUARTA ETAPA DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99528;-12.0812401;1314
19559;20146;I-1;ORAL HOME CONSULTORIOS ODONTOLÓGICOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV CANADA 3786- 2° Y 3°PISO / URB. VILLA JARDIN DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9914782;-12.0797661;1314
19762;20351;SD;MEDICALENFER;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. SAN LUIS 991 URB. LAS MORAS DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99986379;-12.07684716;1314
20244;20836;SD;CYTOMETRIC BIOSERVICES;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA DEL AIRE NÚMERO 1308 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99716098;-12.07746695;1314
21123;21720;SD;OMNIDENTSALUD;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AV. AGUSTÍN DE LA ROSA TORO 968 - 2DO PISO DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.993894;-12.0803043;1314
21721;23235;SD;HOGAR CLINICA SAN JUAN DE DIOS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA NICOLAS ARRIOLA NÚMERO 3250 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9896222;-12.0655032;1314
22673;24226;I-3;UNIVERSIDAD DE SAN MARTÍN DE PORRES-  CENTRO ODONTOLÓGICO;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SAN LUIS NÚMERO 1265 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9982212;-12.0794521;1314
22964;24520;I-3;LABORAL MEDICAL SERVICES E.I.R.L;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANADÁ NÚMERO 3873 3877 URBANIZACIÓN VILLA JARDIN DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9916115;-12.0793661;1314
23512;25090;I-1;SAN FRANCISCO CONSULTORIO DENTAL;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA del aire 1583 NÚMERO 1583 PISO 1 DEPARTAMENTO 1 LOTE 17 URBANIZACIÓN La Viña DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.993339;-12.0750916;1314
24537;26173;I-1;NAVEROS DENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AGUSTÍN DE LA ROSA TORO 376 URBANIZACIÓN LA VIÑA NÚMERO 376 PISO 1 DEPARTAMENTO 1 INTERIOR 01 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9973151;-12.073274;1314
24538;26174;I-1;SMIDENT;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;JIRÓN Jorge Chavez NÚMERO 126 PISO 2 DEPARTAMENTO 201 URBANIZACIÓN Yerbateros DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9997294;-12.0620385;1314
24725;26381;I-3;POLICLINICO JAMNS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MANUEL ECHEANDIA 162 , Piso 2 Mz. C Lt.12 Urb. San Pablo II Etapa,  SAN LUIS LIMA LIMA;-76.996898;-12.06433417;1314
25113;26802;I-1;ODONTORED SANTA APOLONIA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANADA N?ERO 3690 PISO 5 DEPARTAMENTO 501 URBANIZACI? VILLA JARDIN DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99223;-12.0803862;1314
25184;26876;I-1;DENTALCARECLINIC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE Puerto  Coloma N?ERO 117 PISO 3 URBANIZACI? El Rincón DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9959872;-12.0754713;1314
25588;27292;I-1;DENTAL DOUS;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CANADA PISO 2 MANZANA L LOTE 27 URBANIZACI? JAVIER PRADO DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-77.003667;-12.0707605;1314
25839;27555;I-1;CONSULTORIO ODONTOLOGICO ROSSI;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SAN JUAN N?ERO 748 PISO 1 URBANIZACI? LAS MORAS DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0023967;-12.0759757;1314
25934;27654;SD;SERVICHECK SALUD SAC;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA MARISCAL NIETO NÚMERO 171 PISO 1 URBANIZACIÓN EL PINO DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99222035;-12.07216351;1314
26002;27724;I-2;CONSULTORIO MEDICO BODY CARE;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA CIRCUNVALACION NÚMERO 2406 PISO 1 URBANIZACIÓN VILLA JARDIN DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99013912;-12.07685754;1314
26310;28049;I-1;DENT ART;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA san luis NÚMERO 1403 PISO 1 URBANIZACIÓN javier prado v etapa DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.999114;-12.0784625;1314
27520;29297;SD;"HOGAR PROTEGIDO ""LIMA CERCADO""";LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;CALLE LA COMPAÑIA NÚMERO 241 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.99146397;-12.07878361;1314
27649;29435;I-1;"CENTRO DENTAL ""CHAVEZ""";LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AGUSTIN DE LA ROSA TORO NÚMERO 475 URBANIZACIÓN LA VIÑA DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.9964093;-12.0745886;1314
27666;29452;I-2;SANTA ELIZABETH PREMIUM;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA SAN LUIS NÚMERO 809 PISO 2 DEPARTAMENTO 201 URBANIZACIÓN EL TREBOL DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-77.0015626;-12.0740268;1314
27781;29574;I-2;NATURAVIDA - MEDICINA INTEGRATIVA;LIMA DIRIS CENTRO;NO PERTENECE A NINGUNA RED;AVENIDA AGUSTIN DE LA ROSA TORO NÚMERO 500 DEPARTAMENTO 201 MANZANA k-2 URBANIZACIÓN LA VIÑA DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;-76.999114;-12.0784625;1314
